music_id,music_img,music_name,music_author,music_album,music_list_id_id
567366115,http://p2.music.126.net/oqMmFPskLUFErsGXNnsYFw==/109951163315392382.jpg?param=130y130,Lonely Zone,Vansire,RuRu,979
35253994,http://p1.music.126.net/9Uruvak02CNBSUjMRlHGSQ==/3382097767439833.jpg?param=130y130,Lady Daydream,Mr Twin Sister,Color Your Life,979
19187606,http://p1.music.126.net/p6G9asJtdVDfzHkxPmpmsA==/109951164019715956.jpg?param=130y130,The White Season,Still Corners,Creatures of an Hour,979
33111144,http://p1.music.126.net/ZaCC-g_q0RWUUqw6uz5EjA==/2900511676539888.jpg?param=130y130,15 Ativan (Song for Erika),Foxes in Fiction,Swung from The Branches,979
3581577,http://p1.music.126.net/pE8rFZ2wSanStb9o5ej-SA==/717981092979049.jpg?param=130y130,A Heart Disease Called Love,The Field Mice,Skywriting + Singles,979
1363997611,http://p1.music.126.net/8q6mE37HyTiQWc7v7Ks-yg==/109951164048285274.jpg?param=130y130,孙方-爱情有时很残忍（李雪飞 Remix）,李雪飞,爱情有时很残忍,980
1336131088,http://p2.music.126.net/i9SHBgAbPjshNNofar-Rqw==/109951163755380792.jpg?param=130y130,干就完了 (DJ版),罗钢,干就完了,980
1337584549,http://p2.music.126.net/OGM2Qk-10CM0oNmNKiopAw==/109951163816854091.jpg?param=130y130,光辉岁月（国语完整版）,DJ杨硕,郝琪力,980
1358554236,http://p2.music.126.net/31_EEH2M71zU8oREcwcdCQ==/109951163760803424.jpg?param=130y130,爱江山更爱美人（Cover：李丽芬）,阿虾,翻唱,980
1308348956,http://p2.music.126.net/0oB9i_Q13N51rNt_H9ioGA==/109951163638148656.jpg?param=130y130,姑娘（Cover：王北车）,隔壁老樊,你是姑娘不是我的新娘,980
1357999894,http://p1.music.126.net/H6dt7IgvXNWhRM_w7XbcqQ==/109951163990575387.jpg?param=130y130,归去来兮,花粥,一碗,980
1360740361,http://p1.music.126.net/TbRvIv16aNwQfR6z72YhUQ==/109951164018878855.jpg?param=130y130,心如止水（Cover：Ice Paper）,蓝心羽,一些奇思妙想,980
114369,http://p1.music.126.net/a6dvfPjXRT2TNk0cBZHR7g==/60473139533392.jpg?param=130y130,最近,李圣杰,音乐十年李圣杰唯一精选,980
1341964346,http://p1.music.126.net/LiRR__0pJHSivqBHZzbMUw==/109951163816225567.jpg?param=130y130,你的酒馆对我打了烊,陈雪凝,你的酒馆对我打了烊,980
1360649733,http://p2.music.126.net/sOpJSqPdjrTV99FjLdiS9g==/109951164018178592.jpg?param=130y130,丁当-猜不透（抖音咚鼓）（北笙 Remix）,北笙,猜不透（抖音版）,980
1351551838,http://p2.music.126.net/DA2L6BtzxGM1xGq6yRHOPw==/109951163922511839.jpg?param=130y130,我愿意平凡的陪在你身旁,王七七,我愿意平凡的陪在你身旁,980
1357816405,http://p1.music.126.net/mKhOfpO72lu1vrXbXohX8A==/109951163988545723.jpg?param=130y130,只是太爱你,丁芙妮,只是太爱你,980
1331835608,http://p2.music.126.net/kcFSZnjNATc28SAigW3qAw==/109951163708975385.jpg?param=130y130,牧马城市（Cover：毛不易）（Cover：米唐悠悠）,澹台轩,一只小白兔,980
487885426,http://p1.music.126.net/4y7L-7u0MYecYqjY_k8AYg==/109951162962767182.jpg?param=130y130,余香,张小九,余香,980
1354360129,http://p1.music.126.net/Sm_REeeJRjGXwmm6fIj3gg==/109951163951907319.jpg?param=130y130,你的酒馆对我打了烊（Cover：陈雪凝）,榆林,我的酒馆不打烊,980
1321378753,http://p1.music.126.net/TfNdaxiZXyLGg_ezf4e9aA==/109951163645926048.jpg?param=130y130,欠我个未来,平凡的艾岩,欠我个未来,980
1348548292,http://p2.music.126.net/0lTZqHtNKlSNUladoc0DZQ==/109951163903233984.jpg?param=130y130,伪装,大壮,伪装,980
1329713104,http://p1.music.126.net/7x-4eAq4gaqw88NNyeOeGQ==/109951163661427843.jpg?param=130y130,赢在江湖（Cover：姜鹏）,蕾蕾的小麦霸们,张振轩,980
488839448,http://p2.music.126.net/M5GqIvC3kujC62-k2nX7YA==/109951163024969461.jpg?param=130y130,걱정말아요 그대,全仁权,전인권 4집(전인권과 안 싸우는 사람들),980
521778500,http://p2.music.126.net/HlT_w9hYI0HlCgdcSM4_ow==/109951163073949026.jpg?param=130y130,雪十郎 - 伤过的心,小鱼儿YT,《雪十郎 - 伤过的心 Remix》,980
1313102149,http://p1.music.126.net/hYEsxwZrxUlCdDBAy4B6NA==/109951163573440095.jpg?param=130y130,RIP,Croosh,RIP,981
1323099451,http://p2.music.126.net/AFaw9iYY37OiEFgJkkJXmQ==/109951163648118624.jpg?param=130y130,Sad,HYE SUNG,Sad,981
1294924438,http://p1.music.126.net/XQv-RsOg1OkJsirwZZc1MQ==/109951163422681478.jpg?param=130y130,hide ,YvngCrow,lil lucy,981
437292537,http://p1.music.126.net/TVb6zIIYm5d0Di6WfcbUJw==/18756568859042638.jpg?param=130y130,hate,mysticphonk,Peep,981
437605123,http://p2.music.126.net/7Wa6zGbB9xfI3RjupvLnIA==/3420580746938504.jpg?param=130y130,gone,Flexshomaru,EndyEnds,981
464647347,http://p1.music.126.net/wfNoGj-cCNXjPec0J4yhMw==/18600438208924059.jpg?param=130y130,Birch,Rivilin,Birch,981
2014218,http://p1.music.126.net/7WmsfYtDW-Tv2jwUuFjjrQ==/109951163092091683.jpg?param=130y130,Ditch,The Partisan Seed,Indian Summer,981
545350938,http://p1.music.126.net/8TMjdt2YSoNKuhaXETgbJA==/109951163191729177.jpg?param=130y130,NUMB,XXXTENTACION,?,981
516320022,http://p1.music.126.net/Ir8c09BC4gklwq7rs7gc3w==/109951163053398635.jpg?param=130y130,Winter,pain,Winter,981
425828428,http://p2.music.126.net/OkaCcikhsKx9gfQgneci3A==/1408474409364857.jpg?param=130y130,Family,OmenXIII,____,981
425684549,http://p1.music.126.net/iO8nkVcmklsJKNTnebUKmw==/1400777828238382.jpg?param=130y130,Kill Me,OmenXIII,Forgotten Frames,981
1303019276,http://p2.music.126.net/Mvls_K7klzCejS78LREySA==/109951163488957692.jpg?param=130y130,2 soon,keshi,2 soon,981
573581511,http://p1.music.126.net/IUloqF8RsxtUxsaakmhd-Q==/109951163368561955.jpg?param=130y130,tonight,demxntia,goodnight,981
1347693006,http://p1.music.126.net/tcUB_k6sSTK_l1GeORP63w==/109951163881576494.jpg?param=130y130,outside,SoLonely,outside,981
482395383,http://p1.music.126.net/4xfX4WjuBDhiZ77vNSg3Mg==/18923694625814760.jpg?param=130y130,Passion,shogonodo,Passion,981
530995663,http://p2.music.126.net/mlNOBDySBic5qtJ1s1bMng==/109951163115398601.jpg?param=130y130,Worries,SoLonely,Worries,981
454438064,http://p2.music.126.net/r_csSJvjcqqb8QDuB9fR7w==/3420580760100789.jpg?param=130y130,In Need,Gert Taberner,In Need,981
483242655,http://p2.music.126.net/avKL-yIlJFeUPq4RmBvm_A==/18610333813653303.jpg?param=130y130,AS I AM,TRENDEN,AS I AM,981
566442056,http://p2.music.126.net/B26mRy-umW0xFel0L8J31w==/109951163313864699.jpg?param=130y130,fly away,lilwaterbed,Babyfaygo,981
544553108,http://p1.music.126.net/hqsXUK1HdpwGi-ZsVBIkYA==/109951163187067942.jpg?param=130y130,changes,XXXTENTACION,changes,981
1332792934,http://p2.music.126.net/W3IuavAhIPIeBZ6WzDAnXg==/109951163793076538.jpg?param=130y130,只能拼自己(DJ版),沐泽,热播电音旋律,982
452997125,http://p2.music.126.net/zIrGHMRl4u8uYjx7zH9EVg==/18665309394734405.jpg?param=130y130,"两分钟的骚曲儿,顶级享受",枫宇辰,林中鸟DJ,982
452986223,http://p1.music.126.net/ZYgkrrH324Wmh93lKQPqvg==/18770862511098526.jpg?param=130y130,夏日忧郁 (DJ版),枫宇辰,墨尔本弹跳,982
462516598,http://p2.music.126.net/ghGNAeHmZ2y9PQjVYJk6Ow==/18973172648906611.jpg?param=130y130,苏荷摇电音 (Mash Up),枫宇辰,枫宇辰DJ串烧精选集,982
452997280,http://p1.music.126.net/qDiDP_OHckfGH7MjgotvlA==/18604836255308149.jpg?param=130y130,电音之王 (DJ版),枫宇辰,苏喂苏喂苏喂,982
460323903,http://p2.music.126.net/CfP4l9jmNEfHlY64luhu0Q==/18548761162360182.jpg?param=130y130,向往的生活,六月,枫宇辰,982
452986168,http://p1.music.126.net/Ih0NXeiNtBgh_aYxSm8JQA==/18643319162283807.jpg?param=130y130,囧架架 (斯卡拉DJ加快版),枫宇辰,快手DJ音乐,982
453268570,http://p1.music.126.net/BFqfZPm4iNiQrzeW_5anWw==/18693896697166907.jpg?param=130y130,欧美精选电音串烧 (Remix),枫宇辰,DJ马哥,982
453291401,http://p2.music.126.net/BFqfZPm4iNiQrzeW_5anWw==/18693896697166907.jpg?param=130y130,硬气电音 (DJ版本),枫宇辰,DJ马哥,982
460514117,http://p1.music.126.net/CTDgKnsgytk58SkxSf6MSw==/18581746511203220.jpg?param=130y130,顶级车载,六月,枫宇辰,982
452997343,http://p2.music.126.net/TuQQ-2Xd7kY67zWaDWaYrg==/18629025511128419.jpg?param=130y130,英雄联盟 (LOL音效),枫宇辰,英雄联盟,982
452986188,http://p1.music.126.net/zIrGHMRl4u8uYjx7zH9EVg==/18665309394734405.jpg?param=130y130,刘华强经典语录DJ,枫宇辰,林中鸟DJ,982
462523501,http://p2.music.126.net/ghGNAeHmZ2y9PQjVYJk6Ow==/18973172648906611.jpg?param=130y130,咚咚咚开场2017快手红曲精选集 (DJ版),枫宇辰,枫宇辰DJ串烧精选集,982
1305367506,http://p2.music.126.net/DXp8cZ4KFqQMtcblUwM64Q==/109951163520442679.jpg?param=130y130,俄舞魅音 (Remix),枫宇辰,俄舞,982
463840643,http://p1.music.126.net/dnsY1MnpjA3q1U8st8vemg==/19046839927973358.jpg?param=130y130,风火轮萨克斯,枫宇辰,潮牌慢摇吧-trend music club,982
452608652,http://p1.music.126.net/dP0VLaUSelHjyHxMVjf4_A==/18590542604139048.jpg?param=130y130,富贵险中求 (DJ版),六月,枫宇辰,982
452986174,http://p1.music.126.net/Ih0NXeiNtBgh_aYxSm8JQA==/18643319162283807.jpg?param=130y130,再见 (DJ版),枫宇辰,快手DJ音乐,982
452608650,http://p2.music.126.net/dP0VLaUSelHjyHxMVjf4_A==/18590542604139048.jpg?param=130y130,PPAP (神曲终极版),六月,枫宇辰,982
450041402,http://p2.music.126.net/9ADcOmyIPyTgD5AIAGRgQg==/18652115255267052.jpg?param=130y130,夜店顶级A货电音 (DJ版),枫宇辰,电音之王,982
1305365503,http://p1.music.126.net/DXp8cZ4KFqQMtcblUwM64Q==/109951163520442679.jpg?param=130y130,Заr俄歌 (Remix),枫宇辰,俄舞,982
1361638292,http://p1.music.126.net/roeE8SbGIds48qK5oD2fqA==/109951164029749264.jpg?param=130y130,奇妙能力歌（Cover：群星）,史小文,奇妙能力歌,983
1362008694,http://p2.music.126.net/DUvnjm6K-hMD2xx3lcNzFA==/109951164034786974.jpg?param=130y130,当真（Cover：蒋家驹（蒋蒋））,Z先森,当真,983
1362020356,http://p2.music.126.net/wAiDijUZM7zPv6O_0ZJQpg==/109951164034862439.jpg?param=130y130,Your Man（Cover：Josh Turner）,李浩RIHO,Your Man,983
1360967136,http://p2.music.126.net/-CqRSl-_43cz3QnC7LZhkw==/109951164021287021.jpg?param=130y130,陌生的朋友,鱼大仙儿,陌生的朋友,983
1361455654,http://p2.music.126.net/MXjxUbZK5pghE6q4Fs_2RA==/109951164027232405.jpg?param=130y130,清明上河图（Cover：李玉刚）,蒋嘉阳,清明上河图,983
1361441945,http://p1.music.126.net/JOwOyEH_BysxzkqYhjgC8Q==/109951164026961612.jpg?param=130y130,光年之外（Cover：G.E.M.邓紫棋）,罗嫣,光年之外,983
1360892937,http://p2.music.126.net/QkhJv8K0AxHjSXTOIQXHqA==/109951164020696756.jpg?param=130y130,船湾,章智捷,船湾,983
1359165855,http://p1.music.126.net/8o11rqgdimpal4fB7EEXpg==/109951164003510768.jpg?param=130y130,Cheap Thrills（Cover：Sia）,刘妍菲,Cheap Thrills,983
1358800103,http://p1.music.126.net/Qb12Cmuix_HCCBm1lzravQ==/109951163999477529.jpg?param=130y130,静悄悄（Cover：陈泫孝（大泫））,仇志,静悄悄,983
1358501892,http://p2.music.126.net/IG1A6ovMCgcxhNJSmB8J0A==/109951163995939734.jpg?param=130y130,只要平凡（Cover：张杰）,罗帅,只要平凡,983
1357903774,http://p1.music.126.net/f6ztvn5neUqodvmzt4xROQ==/109951163989639929.jpg?param=130y130,姬和不如（Cover：隔壁老樊）,鱼大仙儿,姬和不如,983
1354698530,http://p2.music.126.net/MglmUTxtieQzYyOEayVi3A==/109951163955623636.jpg?param=130y130,东西（Cover：林俊呈）,Z先森,东西,983
553223837,http://p1.music.126.net/UrTjfedfPBoDkEO8zZmv8g==/109951163249321077.jpg?param=130y130,相思,仇志,相思,983
1355089626,http://p1.music.126.net/9bxu3_G6vsWQCYHfCogRNg==/109951163958414055.jpg?param=130y130,我曾（Cover：隔壁老樊）,鱼大仙儿,我曾,983
560899696,http://p2.music.126.net/eMUzVmiDmZcmiK2GfVdeKg==/109951163297570622.jpg?param=130y130,纸短情长,仇志,纸短情长,983
1336199828,http://p1.music.126.net/WngNjgMCiTsClEjbFuoSLw==/109951163756313541.jpg?param=130y130,浪子回头（Cover：茄子蛋）,冷雪儿,浪子回头,983
559903728,http://p1.music.126.net/rP8a-xgarCNty1Wv6OjQFg==/109951163380892208.jpg?param=130y130,广东爱情故事（Cover 广东雨神）,英崽,英崽翻唱集,983
1347355965,http://p1.music.126.net/5EpKileXFdZI4y_Q_IF2Dw==/109951163877937234.jpg?param=130y130,出山（Cover：花粥&王胜男）,章智捷,出山,983
1353242135,http://p2.music.126.net/9-SyziGIoL-VfUK6KkWnKA==/109951163941322279.jpg?param=130y130,需要人陪（Cover：王力宏）,鱼大仙儿,需要人陪,983
441622085,http://p2.music.126.net/cVyFulyi_mY4f3vwEogpSg==/109951162810550806.jpg?param=130y130,月亮代表我的心,李浩RIHO,翻唱集,983
572166420,http://p1.music.126.net/taFIucob5V41cmCdSi9Qpg==/109951163568348420.jpg?param=130y130,Crush,Tessa Violet,Crush,984
504264372,http://p2.music.126.net/3pwXk7Jg_iRb36ZIXIOsiQ==/109951163149849230.jpg?param=130y130,Pretty Girl,clairo,Pretty Girl,984
3027556,http://p1.music.126.net/tYw2BZ35Ze8OW_TI7S0xYA==/1681153278877505.jpg?param=130y130,Piano Song,Meiko,Meiko,984
518904553,http://p1.music.126.net/-QR9bF9hE7ABrjoGm6wPLQ==/109951163063920678.jpg?param=130y130,Halcyon Age,Vansire,Halcyon Age,984
37820828,http://p2.music.126.net/B7xy1fmvvDjcjsSoSSaGBA==/3309530001668494.jpg?param=130y130,No One but You,Daniela Andrade,The Christmas,984
2871745,http://p1.music.126.net/-exbhmDwKiF647VoL6axJQ==/1707541557941598.jpg?param=130y130,Little Panda Bear,Kimya Dawson,Alphabutt,984
16607998,http://p2.music.126.net/pvxisITcY0dPV07St7qpzg==/109951163441011627.jpg?param=130y130,The Show,Lenka,The Show,984
2866465,http://p1.music.126.net/VlhqFHJfiLJnsi198bq7Yw==/6635552673835779.jpg?param=130y130,Near the Sun,Julie Peel,Near the Sun,984
643121,http://p2.music.126.net/29KrKe0d3D0LNno-DaXQjw==/2261695418358055.jpg?param=130y130,风になる (Acoustic Version) - unplug,つじあやの,恋する眼镜,984
567145851,http://p2.music.126.net/bW1_Ho7V6NH5LwKuVuylQw==/109951163315381776.jpg?param=130y130,How (demo),Clairo,diary 001,984
22652127,http://p2.music.126.net/AiCyCZHH7zj77iBFjPp40Q==/809240558067281.jpg?param=130y130,Romantic Ageruyo (动画 “龙珠”片尾曲),Clémentine,Animentine - Bossa Du anime,984
497463179,http://p2.music.126.net/C1NxAy5W1BNem4M8f7hqLQ==/18892908300363464.jpg?param=130y130,Lucky,Lenka,Lucky,984
4330336,http://p1.music.126.net/GBeI0A4kD_ruxS53Vr9G4g==/6672936069646444.jpg?param=130y130,Ode to My Family,The Cranberries,No Need To Argue,984
499275445,http://p2.music.126.net/zPXX4wrajkJK-YBtS70Q0Q==/19165587184063672.jpg?param=130y130,wave,vietra,wave,984
418708319,http://p2.music.126.net/IFb8tpCzQN4tp9upJ0YhzQ==/3427177754149814.jpg?param=130y130,小さな教室,水谷広実,TVアニメ「田中くんはいつもけだるげ」オリジナルサウンドトラック 音楽もいつもけだるげ,984
22753249,http://p2.music.126.net/sZe-bY1TcKDTjJT45Pb4AQ==/606930418555117.jpg?param=130y130,Hello Beautiful Day,paris match,flat 5,984
2001320,http://p1.music.126.net/XbQhfWII58akaVQ6_xECEw==/6635552673830427.jpg?param=130y130,Valder Fields,Tamas Wells,A Plea en Vendredi,984
5096294,http://p1.music.126.net/cFwDF31TLbp-Kn2ICkBG9g==/681697209265798.jpg?param=130y130,If A Song Could Get Me You,Marit Larsen,Tea Time,984
28587152,http://p1.music.126.net/kEHSKcLBHQRS9EOlJMcNpg==/6031920790396950.jpg?param=130y130,さがしもの,ハンバート ハンバート,おかえりなさい,984
551340498,http://p2.music.126.net/JD1kRQxKSQNA8APOkA80ww==/109951163238871258.jpg?param=130y130,Car Park,Fenne Lily,Car Park,984
1363078221,http://p1.music.126.net/kVE4JQVDogxWw8Zqq-jxcQ==/109951164048013225.jpg?param=130y130,如果的事 (Cover：张韶涵&范玮琪),superluckyqi,如果的事,985
1358758532,http://p2.music.126.net/piJVhLZf-_2kinylJweylw==/109951163999031577.jpg?param=130y130,你的酒馆对我打了烊(男友音版）（Cover：陈雪凝）,马也_Crabbit,如果多有一张船票，你会不会跟我一起走,985
1359909026,http://p1.music.126.net/Dx4Jb2CKTXZOuRfQR4ydxg==/109951164010678637.jpg?param=130y130,心如止水（女声版）（Cover：Ice Paper）,药尘,心如止水-夏夏,985
31789295,http://p2.music.126.net/4Pu7M0q88fVVoo1ZFS_nmw==/3408486047237011.jpg?param=130y130,东京不太热,哦漏,热门华语262,985
1354262512,http://p2.music.126.net/dll6x2OxfthGUdwQGzJtOg==/109951163951043225.jpg?param=130y130,绿色,杨逍Free,绿色,985
1353443885,http://p2.music.126.net/hy6a6t8xnVgSLkeVYfB5DQ==/109951163943236780.jpg?param=130y130,胆小鬼,颜人中,胆小鬼,985
490238678,http://p2.music.126.net/AVT_fWiXP4LDnMZzRjrS8g==/109951162973407716.jpg?param=130y130,空心 - 徐薇（Cover 光泽）,徐薇,空心（cover：光泽）,985
1350202699,http://p2.music.126.net/vSMOzx-AEnnKV_4oH0jHVQ==/109951163906087100.jpg?param=130y130,最近-王小帅（Cover：李圣杰）,王·小帅,最近,985
1348044876,http://p2.music.126.net/h0KB2i5jMSVCX8R87URmQw==/109951163885290016.jpg?param=130y130,溯（Cover：马吟吟）,李佩琪,溯（Reverse）,985
1343314651,http://p1.music.126.net/G8_oPmS9hCrlCslA-FUQLQ==/109951163834531868.jpg?param=130y130,预谋（Cover：许佳慧）,尚士达,预谋,985
1326203555,http://p2.music.126.net/rFVbFbSb6xLf7l-wFEDvSA==/109951163671544713.jpg?param=130y130,出山（Cover：花粥）,蓝心羽,黄诗扶,985
862114367,http://p2.music.126.net/jyKcgOrHV0cJNMTgLVu5mA==/109951162845849812.jpg?param=130y130,说谎（Cover：林宥嘉）,郁欢,郁欢的翻唱噜,985
864043623,http://p2.music.126.net/dTUhDL-izBqp8JXtnt3CWA==/109951163387689943.jpg?param=130y130,红色高跟鞋（Cover 蔡健雅）,杜航,红色高跟鞋『Cover.蔡健雅』,985
453413861,http://p1.music.126.net/W6B-8PXCgxMQ0IcepuvN8Q==/109951162843049132.jpg?param=130y130,第三人称（Cover: Hush!）,Todd Li,桃德李的翻唱集,985
468688778,http://p2.music.126.net/BWzl73LizCmKvVVkggDKPw==/18268385695861303.jpg?param=130y130,if（Cover：丁可）,顾西奇,不眠,985
570287579,http://p2.music.126.net/aks1kaZrAGsYlZZ-0dh1qg==/109951163326632381.jpg?param=130y130,你还怕大雨吗（Cover 周柏豪）,万能青年,万能青年-你还怕大雨吗,985
1338695683,http://p2.music.126.net/aMVPsO00OqlVTS2yMH8RgA==/109951163785600029.jpg?param=130y130,起风了,吴青峰,起风了,985
1336856449,http://p2.music.126.net/4xF8d6QNMy-TKYMy2AUwCQ==/109951163803974764.jpg?param=130y130,告白,沈以诚,告白,985
1338022514,http://p2.music.126.net/ukmXvKHwZs3uYUcLLB3zSQ==/109951163779900805.jpg?param=130y130,好心分手 抖音片段（Cover：王力宏）,孟祥龙,好心分手 抖音片段,985
483937795,http://p1.music.126.net/7bWGHPaWKcN8Kaonhe0I7w==/109951162947439817.jpg?param=130y130,撒野（Cover：欸-61）,凯瑟喵,撒野（巫哲同名小说《撒野》主题曲）,985
186269,http://p1.music.126.net/rfb_k9KEpFQvqVrcAJTs4A==/18581746511427319.jpg?param=130y130,爱就一个字,张信哲,从开始到现在,986
188177,http://p2.music.126.net/8X5fw5G6M4FjtR6sQixdnA==/111050674406314.jpg?param=130y130,天天想你,张雨生,天天想你,986
210842,http://p2.music.126.net/888bce9FYxGdxzoOHy4vUg==/109951163298360902.jpg?param=130y130,梦醒时分,陈淑桦,滚石香港黄金十年 陈淑桦精选,986
346085,http://p1.music.126.net/ghmbmEQS-IJfZPjdA3KGxg==/82463372084291.jpg?param=130y130,谁伴我闯荡,Beyond,25周年精选,986
262239,http://p1.music.126.net/bvPVB2kI-4E5vQmSZWCCbw==/926888302215500.jpg?param=130y130,你潇洒我漂亮,李玲玉,甜.甜.甜,986
194885,http://p1.music.126.net/YRZDReYrxL9GXDR0J4ovtw==/91259465122657.jpg?param=130y130,我被青春撞了一下腰,张真,失恋十四行,986
5257150,http://p1.music.126.net/NYcGC00Hm38sh83ZkXZyRQ==/91259465122701.jpg?param=130y130,雪人,范晓萱,王力宏,986
140380,http://p1.music.126.net/7Z5rlyrKy95py8DEQMMegw==/54975581401105.jpg?param=130y130,过河,潘长江,刘春梅,986
290544,http://p2.music.126.net/1gjzKt3humwxuuabVEio3A==/19087521858465860.jpg?param=130y130,幸福快车,孙悦,幸福快车,986
97504,http://p2.music.126.net/VIjxW7mevNwMbWQLR_iYIw==/111050674406169.jpg?param=130y130,大头皮鞋,韩晓,风中的我对你说,986
121993,http://p1.music.126.net/2dq66sLs_ZcvNaws3Gl5PQ==/34084860466774.jpg?param=130y130,呼儿嘿哟,李春波,20世纪中华歌坛名人百集珍藏版,986
71786,http://p1.music.126.net/vQpyxX1j-QSiFoyF7Ghmyg==/109951163072658179.jpg?param=130y130,姐姐妹妹站起来,陶晶莹,自恋首部曲,986
144148,http://p1.music.126.net/-4aFvie4Yb4UcVqkFbVBow==/18741175697447514.jpg?param=130y130,对面的女孩看过来,任贤齐,情义 新歌+精选 光耀全纪录,986
261685,http://p1.music.126.net/aY1-6GpI6ET1i4s4IDsE0w==/117647744187869.jpg?param=130y130,粉红色的回忆,李玲玉,粉红色的回忆,986
395986,http://p2.music.126.net/nCIigGfnnPS0rM971jHKBQ==/40681930241391.jpg?param=130y130,我演的是我,中国娃娃,单眼皮女生,986
308438,http://p2.music.126.net/mtzTnz5xtp-EeFVIqqXKZA==/109951163085160084.jpg?param=130y130,我是女生,徐怀钰,Yuki 第一张个人专辑,986
98256,http://p1.music.126.net/4oZE_WN8TaGD-QqcxZFWZA==/93458488373089.jpg?param=130y130,包青天,胡瓜,天花乱坠,986
5280051,http://p2.music.126.net/Bodj032lHXSl64Kf5d3Pnw==/64871186054750.jpg?param=130y130,我听过你的歌,王焱,何影,986
181898,http://p1.music.126.net/C9f5UdlLnCE20CtS9iNpUw==/85761906982026.jpg?param=130y130,天不下雨天不刮风天上有太阳,尹相杰,于文华,986
259541,http://p2.music.126.net/VfIB6vzb1PWxzctIgft5qw==/75866302330424.jpg?param=130y130,萍聚,李翊君,李富兴,986
1336856777,http://p1.music.126.net/KK3YNRE9flpcZCYkDS8Z3g==/109951163826159510.jpg?param=130y130,我曾,隔壁老樊,我曾,987
1324525043,http://p2.music.126.net/BBCatQDtoA0xJpHEm2bKWg==/109951163659342372.jpg?param=130y130,问我,任明亮,问我,987
1361039080,http://p1.music.126.net/1Kroi6CKAmfFETvoIKus3w==/109951164021958726.jpg?param=130y130,与你,张琳靖,没有名字,987
1357999898,http://p1.music.126.net/H6dt7IgvXNWhRM_w7XbcqQ==/109951163990575387.jpg?param=130y130,山中客,花粥,一碗,987
1357425842,http://p2.music.126.net/lG90WgkAJzySVnJwRhLlLg==/109951163992769451.jpg?param=130y130,没关系,小猛,没关系,987
1357807527,http://p1.music.126.net/xUpp_xbEMHYhYVrTO1SqBg==/109951163988452427.jpg?param=130y130,西部猎人,李汶峰,西部猎人,987
1355233932,http://p1.music.126.net/iT0fSmSq4OuJnOsCFzB0Bg==/109951163959947558.jpg?param=130y130,永垂不朽,任东,永垂不朽,987
1358172731,http://p2.music.126.net/APV-bDtXC2Po9vX-AO7YgA==/109951163992053442.jpg?param=130y130,陪着你走,张文成,平淡日子里的守候,987
1361988914,http://p1.music.126.net/0KCMOKHHbimwfdVvPPBpTA==/109951164034526943.jpg?param=130y130,孤单心事,颜人中,孤单心事,987
1356464825,http://p2.music.126.net/l4IVRd08eSPSj6ylxMxgxQ==/109951164005351160.jpg?param=130y130,一个人的城市,解忧邵帅,解忧,987
1363718030,http://p2.music.126.net/xa34Fj2L8MpqWRNmElBZhQ==/109951164056101496.jpg?param=130y130,我是一只小小鸟,白百何,我是一只小小鸟,987
569214126,http://p2.music.126.net/SJYnDay7wgewU3O7tPfmOQ==/109951163322541581.jpg?param=130y130,可能否,木小雅,可能否,987
1330348068,http://p1.music.126.net/diGAyEmpymX8G7JcnElncQ==/109951163699673355.jpg?param=130y130,起风了,买辣椒也用券,起风了,987
1345900269,http://p1.music.126.net/yOdDLM72clz8YnhO5SnLhg==/109951163861117505.jpg?param=130y130,当时当下,陈壹千,当时当下,987
1347692190,http://p2.music.126.net/1iLwRvMtUMYLZUNR-HQW7Q==/109951163957708692.jpg?param=130y130,独居男子,沈以诚,初遇,987
1357999894,http://p1.music.126.net/H6dt7IgvXNWhRM_w7XbcqQ==/109951163990575387.jpg?param=130y130,归去来兮,花粥,一碗,987
1346104327,http://p1.music.126.net/z-KH6R1-HP1lpCWSnmKy8Q==/109951163911444882.jpg?param=130y130,多想在平庸的生活拥抱你,隔壁老樊,多想在平庸的生活拥抱你 ,987
1361434698,http://p2.music.126.net/109Chb5s2HSfU_nfSz7QGw==/109951164026928171.jpg?param=130y130,事关孤独,马良,事关孤独,987
419250769,http://p2.music.126.net/Yrc07za7Z2AX1SspmEU0ig==/1393081247411061.jpg?param=130y130,当我寂寞的时候,程璧,早生的铃虫,987
29414460,http://p1.music.126.net/GCJy3VguiVQIvzfTwResMg==/2535473813700425.jpg?param=130y130,往事只能回味,好妹妹,说时依旧,987
5270987,http://p1.music.126.net/-VjFgaaVzhHL0FIUYdjG8w==/71468255823120.jpg?param=130y130,爱拼才会赢,叶启田,闽南情缘,988
74350,http://p1.music.126.net/wsfSElLy5lcpmc0G-QnnvQ==/94558000000807.jpg?param=130y130,爱情一阵风,陈百潭,百万金曲2,988
5270974,http://p2.music.126.net/-VjFgaaVzhHL0FIUYdjG8w==/71468255823120.jpg?param=130y130,爱情骗子我问你,陈小云,闽南情缘,988
5270979,http://p2.music.126.net/-VjFgaaVzhHL0FIUYdjG8w==/71468255823120.jpg?param=130y130,阿郎,龙千玉,闽南情缘,988
144059,http://p1.music.126.net/EXGKSIm-a6tt7W9RNuYgOg==/101155069768079.jpg?param=130y130,浮沉的兄弟,戎祥,浮沉的兄弟,988
