music_id,music_img,music_name,music_author,music_album
29999898,http://p2.music.126.net/ftPcA5oCeIQxhiNmEpmtKw==/109951163926974610.jpg?param=130y130,孔明&王朗,群星,热门华语257
554191156,http://p2.music.126.net/bnGLnqVPFRwQHqlxLY6QlQ==/109951163278663231.jpg?param=130y130,烤面筋,面筋哥,烤面筋
491320,http://p1.music.126.net/KzOkDOYNmkRXYn4LB_3e-g==/943380976632105.jpg?param=130y130,名探侦コナン メイン・テーマ(暗杀者ヴァージョン),大野克夫,名探偵コナン「瞳の中の暗殺者」オリジナル・サウンドトラック
31719528,http://p1.music.126.net/aMZS6jTuJg3J_eaykzUP7w==/2931298000136969.jpg?param=130y130,FC《功夫》主题曲,群星,热门华语264
28188299,http://p1.music.126.net/MZKAlI2ZrCXO0yy2LhXHcg==/5859297464524416.jpg?param=130y130,「名探偵コナン」メイン・テーマ~ヴォーカル・ヴァージョン,大野克夫,「名探偵コナン」オリジナルサウンドトラック1
451520805,http://p2.music.126.net/B0NULOAxvP59tFVwHoFCbA==/18754369836667287.jpg?param=130y130,Delicious,Daniel Powter,Delicious
3978078,http://p1.music.126.net/zTK4SQmRYy38shclB-SE3w==/759762534836694.jpg?param=130y130,Swinger Shuffle,Brand X Music,Brand X Music Vol. 8
27646274,http://p2.music.126.net/NZZFTmDwDrS2W5AXzIUaBw==/5661385371500578.jpg?param=130y130,ブリキノダンス,MARiA,MaBLE SYNDROMe
524191265,http://p1.music.126.net/XzOnzU0DvD-gc9A71Bd-6w==/18023194602769446.jpg?param=130y130,Room 138,Asking Alexandria,Asking Alexandria
21274486,http://p1.music.126.net/AyT-MjtQ6O8WAjTRSCx2Zw==/2528876744789476.jpg?param=130y130,Hurt,Nine Inch Nails,The Downward Spiral
28629028,http://p1.music.126.net/Ygj0jGI0AH3xbaHHUd5Esg==/109951163597240474.jpg?param=130y130,ふたりのきもちのほんとのひみつ,愛殺寶貝,キルミーのベイベー!/ふたりのきもちのほんとのひみつ 【起】盤
460528,http://p2.music.126.net/rZQZ2aKjD9FfATH_NrAr7g==/723478651088666.jpg?param=130y130,白金ディスコ,井口裕香,白金ディスコ & 「偽物語」劇伴音楽集 其ノ參
31967343,http://p2.music.126.net/IAMMhbg3RZ0boK9j3LQFfQ==/18788454697228143.jpg?param=130y130,恋は渾沌の隷也,後ろから這いより隊G,『這いよれ! ニャル子さん』ベストセレクションミニアルバム「邪選曲たち」
426881487,http://p1.music.126.net/sSxbRt9RpC6s_MaewyDJfA==/18597139672292692.jpg?param=130y130,前前前世 (movie ver.),RADWIMPS,君の名は。
413834590,http://p1.music.126.net/xXXsTafARePvyQUDb6q9HQ==/3386495814644488.jpg?param=130y130,極楽浄土,MARiA,最新热歌慢摇114
31152277,http://p2.music.126.net/FPLF1xShAN9dMkrTNfnLlg==/109951163926963485.jpg?param=130y130,干杯,群星,热门华语222
1302601503,http://p1.music.126.net/KuEjitsnKt05FxnoKD0xcw==/109951163466304647.jpg?param=130y130,【bilibili音乐】一话一世界 《一花依世界》方言合唱版,雪霏岚岚,早木旋子
1465500,http://p1.music.126.net/zJt8CkEZ60F1UYT9UbTMXQ==/6658642418023879.jpg?param=130y130,London,Ilan Eshkeri,Johnny English Reborn (Original Motion Picture Soundtrack)
427416853,http://p1.music.126.net/wm2053xGjfuHWpOH_SR-8w==/18685100602523970.jpg?param=130y130,Curious Kerban,Kevin MacLeod,KSP Soundtrack
520757722,http://p1.music.126.net/Mw4TZTjqkR8hg-jsoeF1Ug==/109951163069868592.jpg?param=130y130,花为媒-报花名,戏曲选段,花为媒
27814067,http://p2.music.126.net/BGAFKftjxujpAwbDsaTkfQ==/1356797348726336.jpg?param=130y130,My God is the Sun,Queens of the Stone Age,Monitor This!
511975108,http://p2.music.126.net/3W0hK9OGJl3yol4dtmDSyQ==/109951163040432269.jpg?param=130y130,枭雄,陈光荣,追龙 电影原声碟
462494,http://p2.music.126.net/Bu756MLI1_rCBD_gXgVgkw==/855420046409925.jpg?param=130y130,フンフンフン♪だよ、らき☆すた,神前暁,らき☆すた DVD Vol.01 限定版 特典CD
74550,http://p2.music.126.net/6yQH3zk375gQRKcBUBCj1w==/24189255823134.jpg?param=130y130,我在梦中见过你,陈光荣,无间道Ⅰ
21224181,http://p1.music.126.net/dcMtYTklDq6IHuy_1Wo2Pg==/109951163449850698.jpg?param=130y130,The Only Ones,Moloko,Mark Brydon
1697617,http://p2.music.126.net/4fK_UU_c6IHbq7wrAW4Qow==/18715886929967779.jpg?param=130y130,Smooth Criminal,Michael Jackson,The Ultimate Collection
1458558,http://p1.music.126.net/tbLZXxYANfadydDnWVMoHw==/1769114209091618.jpg?param=130y130,"An Der Schönen Blauen Donau, Op. 314",Herbert von Karajan,Wiener Philharmoniker
2007819,http://p1.music.126.net/Qbd2-webBTcERPSSQVB4SQ==/779553754365834.jpg?param=130y130,Por Una Cabeza,Thomas Newman,Scent Of A Woman
405485751,http://p2.music.126.net/uCDEQsPwYd-jsH6P6_a5Rw==/3297435382655125.jpg?param=130y130,World's Worst Animal Shelter,Michael Giacchino,Zootopia (Original Motion Picture Soundtrack)
511975107,http://p2.music.126.net/3W0hK9OGJl3yol4dtmDSyQ==/109951163040432269.jpg?param=130y130,赛马日,陈光荣,朱隽言
19145688,http://p1.music.126.net/STkfhKCZVkMBVEB5AUUaXw==/716881581320052.jpg?param=130y130,The Sound Of Silence,Sharleen Spiteri,The Movie Song Book
17562884,http://p2.music.126.net/NqpVI_846cx-PIvjg9rbLg==/588238720868648.jpg?param=130y130,Russian Affairs [Johnny English - Original Motion Picture Soundtrack],Edward Shearmur,The Johnny English Band
167195,http://p1.music.126.net/u0LeF1qroKMx-gOHJdKlGg==/75866302334152.jpg?param=130y130,Behind the Mask,韦启良,新警察故事 电影原声带
511975109,http://p1.music.126.net/3W0hK9OGJl3yol4dtmDSyQ==/109951163040432269.jpg?param=130y130,报应,陈光荣,追龙 电影原声碟
29408379,http://p2.music.126.net/2itPC3EyOqs_9j-vAA9NrQ==/2554165511357137.jpg?param=130y130,事件発生,いとうけいすけ,銃声とダイヤモンド オリジナル・サウンドトラック
1427505,http://p2.music.126.net/mkSVLv-SXI_6oGfQVwOXeA==/1817492720713774.jpg?param=130y130,Always A Catch,Hans Zimmer,James Newton Howard
511975103,http://p2.music.126.net/3W0hK9OGJl3yol4dtmDSyQ==/109951163040432269.jpg?param=130y130,深入虎穴,陈光荣,追龙 电影原声碟
511975110,http://p1.music.126.net/3W0hK9OGJl3yol4dtmDSyQ==/109951163040432269.jpg?param=130y130,生死有命,陈光荣,追龙 电影原声碟
511975111,http://p1.music.126.net/3W0hK9OGJl3yol4dtmDSyQ==/109951163040432269.jpg?param=130y130,终结,陈光荣,追龙 电影原声碟
1427595,http://p2.music.126.net/mkSVLv-SXI_6oGfQVwOXeA==/1817492720713774.jpg?param=130y130,A Watchful Guardian,Hans Zimmer,James Newton Howard
1351343982,http://p2.music.126.net/i7U7qYHpYUdGKTc2mf68Rw==/109951163921647506.jpg?param=130y130,錶 面 上 冷 酷 其 實 是 種 偽 裝,Slim Fey,c a t h y
36496419,http://p1.music.126.net/ZshJk2KLTetiOy9pYkpQDA==/3254554420850433.jpg?param=130y130,BROKEN HEART 月野うさぎ,Desired,Lovestory
433107530,http://p1.music.126.net/yFCpD3GrgmcInAbVvVaFUg==/17999005346907556.jpg?param=130y130,So Cute~,Lopu$,So Cute~（当山瞳-Cathy Lopurmx）
558462973,http://p2.music.126.net/XvoFHyjRRQFYeHrCVYK_FQ==/109951163288961688.jpg?param=130y130,昭和少女,人见人爱的P老汉,平成废物
450041176,http://p2.music.126.net/PhLTxcqYUbw9taAVvm3NOA==/18604836255269873.jpg?param=130y130,Môi Cam,ＬＡＲＲＩＡ.,Môi Cam
422977361,http://p1.music.126.net/BymlLdqsO8mqQz9KW6oBlg==/1376588571447908.jpg?param=130y130,I Miss You,マクロスMACROSS 82-99,ローマンRoman
502837906,http://p1.music.126.net/r3LCLeEgIa3dgG6QdlRoLA==/109951163015593837.jpg?param=130y130,Blame You,眠,Lopu$
447279824,http://p2.music.126.net/jFVjilwNBJu66gGGzvOlhQ==/18564154325012258.jpg?param=130y130,Rap Beat 2,Gucci Louis,Rap Beat 2
426224151,http://p2.music.126.net/K7MS_p-mni5D4GJG9g_WYg==/17968219021309505.jpg?param=130y130,♪ 收 音 機 ♪ ,Lopu$,♪ 收 音 機 ♪
28522739,http://p2.music.126.net/jMrPVK8cTsivlBlT0LsbLg==/6029721767076144.jpg?param=130y130,『82.99 F.M』,マクロスMACROSS 82-99,A Million Miles Away
422960381,http://p2.music.126.net/BymlLdqsO8mqQz9KW6oBlg==/1376588571447908.jpg?param=130y130,Fun Tonight,マクロスMACROSS 82-99,CHAM!
422960382,http://p1.music.126.net/BymlLdqsO8mqQz9KW6oBlg==/1376588571447908.jpg?param=130y130,Miss Macross,マクロスMACROSS 82-99,CHAM!
417613863,http://p1.music.126.net/H1qFWraY1qCXo9Oxar68CQ==/3412884100273976.jpg?param=130y130,Dance With Me,ミカヅキ BIGWAVE,Dance With Me
461750915,http://p2.music.126.net/HdvOglKRiL8C_eDJQJdfRA==/109951162865480448.jpg?param=130y130,回到你与我的２０歲,少女抛尸案,回到你与我的２０歲．
503248451,http://p1.music.126.net/Ji9pCddHT-MIIKAVGuQ9RQ==/109951163035409854.jpg?param=130y130,ʟᴏᴠᴇ ʜᴇᴀʀᴛラブ・ハート♥,传琦SAMA,LOVE HEARTラブ・ハート（The One You Love 传琦SAMA bootleg）
33166088,http://p1.music.126.net/Oww61qXpQ1atUF6KNcstiQ==/2923601420857647.jpg?param=130y130,How I Feel About U~,Dante Mars Ajeto！,How I Feel About U~
515497556,http://p1.music.126.net/y55hvC6zzMHP7aF27Iv-cw==/109951163050720828.jpg?param=130y130,V a l e n t 1 n e,幸子小姐拜托了,V a l e n t i n e
33527118,http://p2.music.126.net/-9We7Eo261nhHMvdzV7K-Q==/3349112418290813.jpg?param=130y130,Sailor Babe,YUNG BAE,Japanese Disco Edits
425280096,http://p2.music.126.net/UxmlS-4joAy9RXP3izcAkg==/1419469525953633.jpg?param=130y130,Boogie!,YUNG BAE,Japanese Disco Edits 2
425280093,http://p1.music.126.net/UxmlS-4joAy9RXP3izcAkg==/1419469525953633.jpg?param=130y130,Splendor,YUNG BAE,Japanese Disco Edits 2
405167698,http://p2.music.126.net/6-1bvU60KffGvuwXoZm9kA==/18254092044531255.jpg?param=130y130,ダーリン,传琦SAMA,Back In The Day
450048033,http://p1.music.126.net/EvqK8ugFyumYCx1ESJ8gUA==/18812643952927441.jpg?param=130y130,ANIME BAE,ROMAN,ANIME BAE
417833167,http://p2.music.126.net/oXWPZqvpJ5jXaZq9crt6MQ==/3445869445238587.jpg?param=130y130,Cherry Cherry,shou,CherryCherry
468368433,http://p2.music.126.net/3sykgjV31epO_pwitx6-MQ==/109951162886703884.jpg?param=130y130,未來迪斯科 Future Disco,传琦SAMA,未來迪斯科 Future Disco
28916651,http://p2.music.126.net/E1ATZHSwCxtPIeitoOVtiA==/109951163464018300.jpg?param=130y130,マクロスMACROSS 82-99 - 葛城 ミサトYEBISU (YUNG BAE EDIT),YUNG BAE,Bae
413829844,http://p1.music.126.net/CDAbUu8CD1mYh5BYuxGXag==/17929736114279608.jpg?param=130y130,愛野 美奈子,ギャラクシー・騎士,愛野 美奈子
489301990,http://p1.music.126.net/srmETCuRX1r9mJGz19Ek4A==/109951162970041901.jpg?param=130y130,东 京 意 乱 情 迷,好一个铁石心肠的长颈鹿,im in japan and im high
420513779,http://p2.music.126.net/O3QJwkNasmiIOm2XOCOnWg==/3400789471564542.jpg?param=130y130,Blatant Plagiarism,GHOST DATA,Blatant Plagiarism
439139112,http://p1.music.126.net/SNRqNDs8Ga5JjvW66hTU-Q==/109951162805312551.jpg?param=130y130,D a n c e D a n c e,Lopu$,D a n c e D a n c e
451126325,http://p1.music.126.net/ffxCD9Q96hVY_HSFPoDM7g==/18577348464585369.jpg?param=130y130,NEW YEAR'S JAM! (v1),SACHI TOYOTA '95,NEW YEAR'S JAM! (v1)
41650917,http://p2.music.126.net/OMNX21eKB2jL5dQXy4G0zA==/3405187516374825.jpg?param=130y130,Your Love Has Me High (マクロスMACROSS 82-99 Remix),YUNG BAE,マクロスMACROSS 82-99
41631191,http://p1.music.126.net/cWldhVo7nAZ_pwaEiYMtig==/2537672841821609.jpg?param=130y130,summer's day [version 2],jinsang,summer's day [version 2]
502119908,http://p1.music.126.net/amb1bRaOnk7KN2LD7MZChA==/109951163013369185.jpg?param=130y130,Thanks♥(LOVIN' YOU Bootleg)（Cover：-Minnie Riperton）,Lopu$,Thanks~♥
36827763,http://p2.music.126.net/nWKCu0WpJCyiVwsgqEoakg==/3276544653802528.jpg?param=130y130,水野 亜美AMY (コンシャスTHOUGHTS Remix),コンシャスTHOUGHTS,マクロスMACROSS 82-99
532860839,http://p2.music.126.net/kRWQWO6wlTeaBzQ4tC1tAg==/109951163116664218.jpg?param=130y130,嘉 禾 天 橙 国 际 大 影 院 . 芬 芳 厅,ギャラクシー・騎士,嘉 禾 天 橙 国 际 大 影 院 . 芬 芳 厅
29713617,http://p1.music.126.net/ap7-LShvjYmzPJ6xR3XG5Q==/3231464674386227.jpg?param=130y130,Blank Space,Taylor Swift,Blank Space
1359096715,http://p1.music.126.net/C3VbX4HQ-NuxQAEasCPAnA==/109951164002675076.jpg?param=130y130,Firework,J.Fla,Firework
19567986,http://p1.music.126.net/8H6q8Z0_cpY3-uHjPxMVvA==/109951163112455408.jpg?param=130y130,Glad You Came,The Wanted,Glad You Came
156374,http://p1.music.126.net/SppwwRJuQ2f3Gi6DYTxCAg==/923589767332100.jpg?param=130y130,突然的自我,伍佰,忘情1015精选辑
530801983,http://p1.music.126.net/D99kmlqOjmnG9OA8Kni8bw==/109951163111568139.jpg?param=130y130,Sick Boy,The Chainsmokers,Sick Boy
387717,http://p1.music.126.net/KI66zqpLs6h47S7k0ShCIg==/109951163028211129.jpg?param=130y130,海阔天空,信乐团,海阔天空
509311681,http://p1.music.126.net/2NKVECZe3va4I10nTPG8nw==/109951163032610567.jpg?param=130y130,썸 탈꺼야,脸红的思春期,Red Diary Page.1
484058963,http://p1.music.126.net/S9FIZSfEeMJtfqGsHtS8uw==/18755469348547338.jpg?param=130y130,내 이름은,T-ara,What's my name?
28953033,http://p1.music.126.net/yGjQrAKIGlO--FJZ5jdOOg==/109951163071997318.jpg?param=130y130,Shake It Off,Taylor Swift,Shake It Off
1356146752,http://p2.music.126.net/CUCG_DcClfhAQjgOKWxSqg==/109951163970259491.jpg?param=130y130,I Want a Billion,KOHH,TAKA
1352801247,http://p2.music.126.net/1nJkc21Zqejot92ZfiW3mw==/109951163936577670.jpg?param=130y130,I Really Mean It Freestyle (Prod By Just Blaze),马思唯,A Few Good Kids
1355233367,http://p1.music.126.net/IW1ODYC1UcHISkvs-ayS5w==/109951163959987702.jpg?param=130y130,I Don't Wanna,杨晓川,壹九
417859120,http://p1.music.126.net/kE0m2p61AZvJYxQxUWSZdg==/3432675305595652.jpg?param=130y130,今天睡在这里,卢广仲,What a Folk !!!!!!
407000354,http://p1.music.126.net/XffAIrJYtEWYJwLH0mqGFg==/1364493993847274.jpg?param=130y130,Work (R3hab Remix),Rihanna,R3hab
417859118,http://p1.music.126.net/kE0m2p61AZvJYxQxUWSZdg==/3432675305595652.jpg?param=130y130,夏天的歌,卢广仲,What a Folk !!!!!!
1359091795,http://p1.music.126.net/C3VbX4HQ-NuxQAEasCPAnA==/109951164002675076.jpg?param=130y130,YOUTH,J.Fla,Firework
390936,http://p1.music.126.net/2MmJdDBy5eNZyQZYKXvR9A==/24189255824860.jpg?param=130y130,斗鱼,元卫觉醒,元卫觉醒
398346,http://p2.music.126.net/WKPlIge-boGM6KjUM2WiDg==/109951163177790337.jpg?param=130y130,渺小,929,929同名专辑
1311434003,http://p1.music.126.net/odBID4J1By3ggQy0cLOw3Q==/109951163794779530.jpg?param=130y130,This Feeling,The Chainsmokers,Kelsea Ballerini
1356248433,http://p1.music.126.net/WhxT_jbcYVQUZiAO-UlJEQ==/109951163971511714.jpg?param=130y130,FAITH,MADKID,FAITH
1359398951,http://p1.music.126.net/IW1ODYC1UcHISkvs-ayS5w==/109951163959987702.jpg?param=130y130,呐喊无眠,Swang多雷,壹九
426881480,http://p2.music.126.net/sSxbRt9RpC6s_MaewyDJfA==/18597139672292692.jpg?param=130y130,夢灯籠,RADWIMPS,君の名は。
35403523,http://p2.music.126.net/qW4N08_Q8PSePV7iewwvHg==/3438172860758204.jpg?param=130y130,陪你度过漫长岁月,陈奕迅,陪你度过漫长岁月
29343991,http://p1.music.126.net/ZV9oHwI2DXmidlw3QfZEDQ==/6664139976363360.jpg?param=130y130,Sugar Free,T-ara,And&End
1355235128,http://p1.music.126.net/IW1ODYC1UcHISkvs-ayS5w==/109951163959987702.jpg?param=130y130,每一天天天天天天天天,Laoz G,壹九
1349892968,http://p2.music.126.net/zRzQpd8ZMWe-OwZTfSpUFg==/109951163918544809.jpg?param=130y130,Lovebird,Far East Movement,张艺兴
1359398866,http://p1.music.126.net/IW1ODYC1UcHISkvs-ayS5w==/109951163959987702.jpg?param=130y130,有个地方 (北京的地下城),龙井说唱 孙旭,壹九
141044,http://p2.music.126.net/VHlliXtxKMQOwXxsEU5fQQ==/43980465123138.jpg?param=130y130,转角的夏天,彭于晏,非爱不可
25648017,http://p1.music.126.net/QtHTu9JysVWTat30lFrXTA==/109951163208497947.jpg?param=130y130,I Knew You Were Trouble.,Taylor Swift,I Knew You Were Trouble.
37196629,http://p1.music.126.net/WDtmDgph6NKuKNbiwTDXHw==/18362943695761234.jpg?param=130y130,不为谁而作的歌,林俊杰,不为谁而作的歌
1310906383,http://p2.music.126.net/2wEqkjCrSHcwIdiwWirzUw==/109951163872739510.jpg?param=130y130,Head Above Water,Avril Lavigne,Head Above Water
33789882,http://p1.music.126.net/2sdcYGEahMe8ETSlTy3H1A==/790548870644966.jpg?param=130y130,"예뻐, 멋져",感性少年,달콤
223726,http://p1.music.126.net/NZasrYmxs7fQDAdMyTr57Q==/109951163239114070.jpg?param=130y130,那个那个,戴佩妮,原谅我就是这样的女生
1359096714,http://p2.music.126.net/C3VbX4HQ-NuxQAEasCPAnA==/109951164002675076.jpg?param=130y130,"Thank U, Next",J.Fla,Firework
34614989,http://p1.music.126.net/uRECq2RBYha3gR-6PAZTWA==/3322724139889843.jpg?param=130y130,왠지 (Somehow),DIA,Do It Amazing
156763,http://p1.music.126.net/1TOMfRL4qxJEqsi9h6qXKQ==/51677046517806.jpg?param=130y130,晚风,伍佰,泪桥
28718064,http://p2.music.126.net/GNKtRK8w7edPw3jAsavL2A==/5980243743832365.jpg?param=130y130,天空之城,K. Williams,金色钢琴
427595458,http://p1.music.126.net/HkE3O19axEW__ufb7D-rkw==/109951163187400629.jpg?param=130y130,You(=I),脸红的思春期,Full Album RED PLANET
4172882,http://p1.music.126.net/IK5m6rQFjm8T-0v68xMfBQ==/109951163375577873.jpg?param=130y130,Fairy Tale,Michael Learns To Rock,Everlasting Love Songs
34187525,http://p1.music.126.net/o5jjn3YUYgnJXBIiUl840w==/18226604253701959.jpg?param=130y130,春夏秋冬,荒木毬菜,爱情转移日文版
485749109,http://p2.music.126.net/kh9xfwMGFzWge_ruTWb49w==/18442108532941112.jpg?param=130y130,Walk the Road of Love,Marcia Motta Almeida,Wu Qingfeng
22839293,http://p2.music.126.net/KnbRTeZP27HD9fCmDkdZmg==/635517720876968.jpg?param=130y130,오래오래,李素恩,Senorita
753615,http://p1.music.126.net/ONMUPlITB8Bew_rnwSrdhQ==/4417837720414301.jpg?param=130y130,いかないで,THE JAYWALK,Asia
28411657,http://p1.music.126.net/pRpkL7KIGxizpwBJPf1fYA==/5985741301772198.jpg?param=130y130,Pourquoi tu pars en voyage,Clémentine,Voyage -Asia Best-
37092603,http://p1.music.126.net/U3uIiTVhFYlwleQUbmqNsw==/3424978722828371.jpg?param=130y130,星晴(韩文版),池昌旭,陪你
3418406,http://p1.music.126.net/Wcy0lv_dgbjizJBDViiUOg==/703687441817610.jpg?param=130y130,Love is the answer(当你孤单你会想起谁),Sofia Kallgren,东方西方
28971284,http://p1.music.126.net/zhZ1iuZgdEKfViQN1jefdQ==/3283141722245740.jpg?param=130y130,遇见,言叶之庭,最新热歌慢摇80
32451531,http://p1.music.126.net/YF7a1_2Q35aCPVPa_jyd0Q==/109951163281531853.jpg?param=130y130,꽃보다 남자 (Rock Ver.),金延佑,流星花园 电视原声带
452476181,http://p1.music.126.net/Tv8KQt-k_fGqPFAnrwKUDg==/109951162840577962.jpg?param=130y130,Divided By Sky,Shaun Gibson,Divided By Sky
26608341,http://p1.music.126.net/t5S3CPFfoCxpBkZWuN7MPw==/2438716790470254.jpg?param=130y130,OAOA,flumpool,大切なものは君以外に見当たらなくて/微熱リフレイン (初回限定盤)
4172935,http://p2.music.126.net/IK5m6rQFjm8T-0v68xMfBQ==/109951163375577873.jpg?param=130y130,I Walk This Road Alone,Michael Learns To Rock,Everlasting Love Songs
26111511,http://p1.music.126.net/25DGuAa24cQQthqeLOBiyg==/7989051488911119.jpg?param=130y130,童话,中孝介,像乐器一样的声音
28665586,http://p1.music.126.net/dCaQVzY9LuFKlIL2LbNlWg==/6011030069584564.jpg?param=130y130,カタツムリ,May'n,Re：REMEMBER
5294747,http://p2.music.126.net/vn_f1MpSaEpLONeyHLgufQ==/664105023188361.jpg?param=130y130,I Love You,曹奎灿,달에서 온 편지
486143865,http://s4.music.126.net/style/web2/img/default/default_album.jpg?param=130y130,演员法语版（La scène）,弗雷德乐队FD5,小蕾、我不知道
624131,http://p1.music.126.net/CsQ3MJqp98P2Dhbyj39N9w==/881808325520589.jpg?param=130y130,ジャスミンの花,夏川りみ,歌さがし~アジアの风~
28613381,http://p1.music.126.net/fIv14Wd9nlpmAoUqPGEhAA==/3405187512278988.jpg?param=130y130,Do You Love Me Or Not,Bosson,最新热歌慢摇65
5359680,http://p2.music.126.net/eaiayS7lGdZHe_RPf02tNQ==/4400245534371991.jpg?param=130y130,Forever Love,星,눈물샘
3418377,http://p1.music.126.net/Wcy0lv_dgbjizJBDViiUOg==/703687441817610.jpg?param=130y130,Yon don't live here anymore(女人花),Sofia Kallgren,东方西方
37782201,http://p2.music.126.net/NH75By1x0fmL7eFzrjqzbA==/109951163447995146.jpg?param=130y130,If I Stay,Shaun Gibson,If I Stay
5360346,http://p1.music.126.net/IRlnTtDCTynQ3IZ5E-M3zw==/6660841441166286.jpg?param=130y130,그대면 그대 하나면,西门卓,Now Here
549918,http://p2.music.126.net/tZxmAl8ircDaxsLfYwc2UA==/796046418510098.jpg?param=130y130,心の阳,中孝介,触动心弦
485749104,http://p1.music.126.net/kh9xfwMGFzWge_ruTWb49w==/18442108532941112.jpg?param=130y130,Green Flower Porcelain,Marcela Mangabeira,Marcia Motta Almeida
5351507,http://p1.music.126.net/8Y_MQgp6QZwGMeB6b1BHDg==/678398674349586.jpg?param=130y130,사랑해요,李素恩,Think Of Me[Repackage]
34376114,http://p2.music.126.net/4yC34EK6aeLG21zmIptHNg==/18295873486254008.jpg?param=130y130,你喜欢的城市,荒木毬菜,突然好想你日文版
1335349508,http://p1.music.126.net/H1ia5Nhl7h0dxMPP7gs_Uw==/109951163745420723.jpg?param=130y130,Imagination,Shaun Gibson,Imagination
22845434,http://p2.music.126.net/Iywzt_DoIU9snXLkGZo2Yg==/6639950720252603.jpg?param=130y130,Lydia,MAY,Wonderland
4173190,http://p2.music.126.net/Vi3HrimsCpdrn1s6vWQxYQ==/19141397928160786.jpg?param=130y130,Take Me To Your Heart,Michael Learns To Rock,Take Me to Your Heart
26111505,http://p1.music.126.net/25DGuAa24cQQthqeLOBiyg==/7989051488911119.jpg?param=130y130,在水一方,中孝介,像乐器一样的声音
26549576,http://p2.music.126.net/QZzeSTc2fT-GM4JzksTRqA==/18537766046103014.jpg?param=130y130,Real Valentine,EXILE,Flower Song
22357470,http://p2.music.126.net/JXgr3Rr2KjrdXUlt6c-K4A==/2532175278948131.jpg?param=130y130,Here To Stay,North,Straight Up
34923890,http://p2.music.126.net/Dev8qwDRGjIxAtopFG0uxg==/3263350512830591.jpg?param=130y130,单色秋梦 - 日文版,荒木毬菜,最新热歌慢摇116
409031625,http://p2.music.126.net/5lJ8TxMOfL0IALTetzvB-g==/109951163171869846.jpg?param=130y130,Con Tim Đành Cố Quên,Ho Quang Hieu,Vô Vọng
32683817,http://p1.music.126.net/6EjP-lOUl0pa30MASs3Fww==/7928578348379497.jpg?param=130y130,爱我还是她,伊美达,炫色英文版发烧 DSD
5408264,http://p1.music.126.net/lOAB0fkh6e0dvLP0zU1RWA==/687194767364259.jpg?param=130y130,홍두 II,李宝蓝,에덴의 동쪽 O.S.T
753640,http://p2.music.126.net/ONMUPlITB8Bew_rnwSrdhQ==/4417837720414301.jpg?param=130y130,あなたのそばに~,THE JAYWALK,Asia
499681915,http://p2.music.126.net/g1VJhcP1ZiBuQNd3BXNkZw==/109951163005506729.jpg?param=130y130,贝加尔湖畔（日文版）（Cover 李健）,ゆう十,贝加尔湖畔（日文版）
4467043,http://p2.music.126.net/973CdUqsyunj-WezAOgh-Q==/891703930161741.jpg?param=130y130,Hoa Tam,Truong Quynh Anh,Phia Sau Nu Cuoi
3418345,http://p2.music.126.net/yF_IdGrsBrGdYxjzcRTFAQ==/559651418580388.jpg?param=130y130,My Enerlasting Love,Sofia Kallgren,东方西方2 民歌新语
624152,http://p1.music.126.net/CsQ3MJqp98P2Dhbyj39N9w==/881808325520589.jpg?param=130y130,ママ大好き,夏川りみ,歌さがし~アジアの风~
22829681,http://p1.music.126.net/yyw31HYmzbx1MFc2v2Vc6w==/6643249255120901.jpg?param=130y130,하얀 눈이 내리면(중국곡 리메이크),简美妍,Refreshing
624126,http://p1.music.126.net/CsQ3MJqp98P2Dhbyj39N9w==/881808325520589.jpg?param=130y130,夜来香,夏川りみ,歌さがし~アジアの风~
485749107,http://p2.music.126.net/kh9xfwMGFzWge_ruTWb49w==/18442108532941112.jpg?param=130y130,Hope You Can Find Any Peace,Eliza Lacerda,Beauty Softness
26111503,http://p2.music.126.net/25DGuAa24cQQthqeLOBiyg==/7989051488911119.jpg?param=130y130,花海,中孝介,像乐器一样的声音
28577619,http://p2.music.126.net/bXhOewEEcYvgijQKNzKk6A==/3264450024433084.jpg?param=130y130,Everytime I Think Of You,最新热歌慢摇64,${escape(x.user.nickname)}
33937077,http://p2.music.126.net/TfFgMIfzrZaxVZelmG59dg==/3423879210123989.jpg?param=130y130,李白 - 日文版,初音ミク,最新热歌慢摇108
409060480,http://p2.music.126.net/5lJ8TxMOfL0IALTetzvB-g==/109951163171869846.jpg?param=130y130,Yêu Em Trọn Đời,Ho Quang Hieu,Vô Vọng
22502721,http://p2.music.126.net/AbvWdwVlg7X71SZ-1kcZrg==/2534374302204278.jpg?param=130y130,Still Here (String Version),Lene Marlin,Still Here
624136,http://p2.music.126.net/CsQ3MJqp98P2Dhbyj39N9w==/881808325520589.jpg?param=130y130,永远の月,夏川りみ,歌さがし~アジアの风~
480433306,http://p2.music.126.net/_R9wKmnlrbwTBM8Mm6GFnQ==/1422768049437696.jpg?param=130y130,蓝莲花法语版（Pas commce ca）（Cover 许巍）,弗雷德乐队FD5,向前走！
3418384,http://p1.music.126.net/Wcy0lv_dgbjizJBDViiUOg==/703687441817610.jpg?param=130y130,Smells of roses(把悲伤留给自己),Sofia Kallgren,东方西方
403350,http://p2.music.126.net/x7QCkCqc6UP_XMly4xrV5Q==/2275989069543688.jpg?param=130y130,小城大事 ~相信永恒~,EXILE ATSUSHI,EXILE ATSUSHI Solo
